,Date,Close,High,Low,Open,Volume
0,2002-07-22,4.312199592590332,4.312199592590332,4.312199592590332,4.312199592590332,0
1,2002-07-23,4.282252788543701,4.3121984404890155,4.2523068510127615,4.2523068510127615,5600
2,2002-07-24,4.581711769104004,4.581711769104004,4.312199144106314,4.312199144106314,28200
3,2002-07-25,4.5757222175598145,4.587700536758178,4.485884680779257,4.491873983171268,16800
4,2002-07-26,4.791331768035889,4.791331768035889,4.761385830251413,4.761385830251413,3700
5,2002-07-29,4.791331768035889,4.791331768035889,4.791331768035889,4.791331768035889,0
6,2002-07-30,4.851224422454834,4.851224422454834,4.7913325372704145,4.7913325372704145,3100
7,2002-07-31,4.821277618408203,4.821277618408203,4.821277618408203,4.821277618408203,5200
8,2002-08-01,5.00095272064209,5.00095272064209,4.9111149080200525,4.994963418899704,5700
9,2002-08-02,5.030898571014404,5.030898571014404,5.030898571014404,5.030898571014404,1100
10,2002-08-05,5.00095272064209,5.090789962092875,4.97100678310141,5.090789962092875,3800
11,2002-08-06,4.821277618408203,4.965017431762104,4.8152883167256455,4.9410607962031206,2600
12,2002-08-07,4.773365020751953,4.809299981310351,4.773365020751953,4.791332643823992,24900
13,2002-08-08,4.785343647003174,4.79133295027215,4.761387005098669,4.761387005098669,2400
14,2002-08-09,4.761386871337891,4.761386871337891,4.761386871337891,4.761386871337891,100
15,2002-08-12,4.102578639984131,4.731441182241229,3.880979567221416,4.731441182241229,7200
16,2002-08-13,4.222362518310547,4.222362518310547,4.1025790163470255,4.1025790163470255,12200
17,2002-08-14,4.336155414581299,4.396047294315872,4.192415588623876,4.282253122640089,26800
18,2002-08-15,4.336155414581299,4.336155414581299,4.336155414581299,4.336155414581299,0
19,2002-08-16,4.372089862823486,4.431981446098001,4.3421439283934316,4.4259921449777515,6700
20,2002-08-19,4.491875171661377,4.491875171661377,4.402037611111003,4.491875171661377,1400
21,2002-08-20,4.312199592590332,4.37209148365368,4.312199592590332,4.37209148365368,400
22,2002-08-21,4.34214448928833,4.34214448928833,4.34214448928833,4.34214448928833,2200
23,2002-08-22,4.34214448928833,4.34214448928833,4.34214448928833,4.34214448928833,1200
24,2002-08-23,4.34214448928833,4.372090427586641,4.34214448928833,4.348133791182245,9500
25,2002-08-26,4.372089862823486,4.372089862823486,4.372089862823486,4.372089862823486,400
26,2002-08-27,4.34214448928833,4.34214448928833,4.34214448928833,4.34214448928833,100
27,2002-08-28,4.318188667297363,4.3481346112435,4.282253705913411,4.3421453082199974,18800
28,2002-08-29,4.396047592163086,4.455939190369872,4.312199069087919,4.3661016502668595,3200
29,2002-08-30,4.372089862823486,4.372089862823486,4.372089862823486,4.372089862823486,400
30,2002-09-03,4.372089862823486,4.372089862823486,4.372089862823486,4.372089862823486,0
31,2002-09-04,4.372089862823486,4.372089862823486,4.372089862823486,4.372089862823486,0
32,2002-09-05,4.372089862823486,4.372089862823486,4.372089862823486,4.372089862823486,900
33,2002-09-06,4.372089862823486,4.372089862823486,4.372089862823486,4.372089862823486,0
34,2002-09-09,4.282252788543701,4.45593854081765,4.282252788543701,4.45593854081765,18400
35,2002-09-10,4.270274639129639,4.461927733015211,4.246318002393942,4.431982079888409,21200
36,2002-09-11,4.288244247436523,4.288244247436523,4.288244247436523,4.288244247436523,100
37,2002-09-12,4.288244247436523,4.288244247436523,4.288244247436523,4.288244247436523,0
38,2002-09-13,4.288244247436523,4.288244247436523,4.288244247436523,4.288244247436523,0
39,2002-09-16,4.312199592590332,4.37209148365368,4.312199592590332,4.37209148365368,3300
40,2002-09-17,4.372089862823486,4.372089862823486,4.372089862823486,4.372089862823486,300
41,2002-09-18,4.282252788543701,4.300220122593765,4.22835021522226,4.300220122593765,9400
42,2002-09-19,4.2283501625061035,4.282252735155525,4.2283501625061035,4.234339464171871,28600
43,2002-09-20,4.270274639129639,4.270274639129639,3.9229031208764025,4.222361365658246,7200
44,2002-09-23,4.192417144775391,4.204395468051319,4.162471193792694,4.192417144775391,40200
45,2002-09-24,4.192417144775391,4.192417144775391,4.192417144775391,4.192417144775391,800
46,2002-09-25,4.192417144775391,4.192417144775391,4.192417144775391,4.192417144775391,0
47,2002-09-26,4.138513565063477,4.138513565063477,4.138513565063477,4.138513565063477,100
48,2002-09-27,4.1325249671936035,4.192416575439887,4.1325249671936035,4.192416575439887,4700
49,2002-09-30,4.1325249671936035,4.282254130602171,4.1325249671936035,4.282254130602171,4800
50,2002-10-01,4.773365020751953,4.779354323637859,4.132524462415329,4.132524462415329,35700
51,2002-10-02,4.491875171661377,4.58171273221175,4.491875171661377,4.58171273221175,700
52,2002-10-03,4.491875171661377,4.491875171661377,4.491875171661377,4.491875171661377,0
53,2002-10-04,4.318188667297363,4.4080262135500865,4.318188667297363,4.4080262135500865,1600
54,2002-10-07,4.150490760803223,4.318187487010953,4.150490760803223,4.318187487010953,4600
55,2002-10-08,4.150490760803223,4.204393330938852,4.150490760803223,4.150490760803223,4300
56,2002-10-09,4.354123115539551,4.354123115539551,4.192415665576457,4.342144796489901,400
57,2002-10-10,4.354123115539551,4.354123115539551,4.354123115539551,4.354123115539551,0
58,2002-10-11,4.354123115539551,4.354123115539551,4.354123115539551,4.354123115539551,0
59,2002-10-14,4.354123115539551,4.354123115539551,4.354123115539551,4.354123115539551,0
60,2002-10-15,4.354123115539551,4.354123115539551,4.354123115539551,4.354123115539551,0
61,2002-10-16,4.252307891845703,4.252307891845703,4.252307891845703,4.252307891845703,500
62,2002-10-17,4.312199592590332,4.312199592590332,4.138513793912308,4.138513793912308,1600
63,2002-10-18,4.312199592590332,4.312199592590332,4.312199592590332,4.312199592590332,0
64,2002-10-21,4.312199592590332,4.312199592590332,4.312199592590332,4.312199592590332,0
65,2002-10-22,4.282252788543701,4.282252788543701,4.282252788543701,4.282252788543701,100
66,2002-10-23,4.282252788543701,4.282252788543701,4.282252788543701,4.282252788543701,300
67,2002-10-24,4.282252788543701,4.282252788543701,4.282252788543701,4.282252788543701,0
68,2002-10-25,4.372089862823486,4.372089862823486,4.282252345118917,4.282252345118917,10400
69,2002-10-28,4.372089862823486,4.372089862823486,4.372089862823486,4.372089862823486,2700
70,2002-10-29,4.449949264526367,4.449949264526367,4.372090340554776,4.372090340554776,1000
71,2002-10-30,4.449949264526367,4.449949264526367,4.449949264526367,4.449949264526367,0
72,2002-10-31,4.437971115112305,4.437971115112305,4.437971115112305,4.437971115112305,400
73,2002-11-01,4.414013862609863,4.485883763097549,4.37807891236602,4.39604653028074,6700
74,2002-11-04,4.761386871337891,4.791332815670105,4.479896194074976,4.485885211590005,19000
75,2002-11-05,4.70149564743042,4.70149564743042,4.70149564743042,4.70149564743042,1500
76,2002-11-06,4.70149564743042,4.70149564743042,4.70149564743042,4.70149564743042,0
77,2002-11-07,4.70149564743042,4.731441594177746,4.70149564743042,4.731441594177746,1000
78,2002-11-08,4.70149564743042,4.70149564743042,4.70149564743042,4.70149564743042,0
79,2002-11-11,4.70149564743042,4.70149564743042,4.70149564743042,4.70149564743042,0
80,2002-11-12,4.731441497802734,4.731441497802734,4.72545219434098,4.72545219434098,2900
81,2002-11-13,4.854334831237793,4.854334831237793,4.854334831237793,4.854334831237793,1000
82,2002-11-14,4.6822829246521,4.731440704490419,4.6822829246521,4.731440704490419,2000
83,2002-11-15,4.6822829246521,4.6822829246521,4.6822829246521,4.6822829246521,0
84,2002-11-18,4.424204349517822,4.602401450431512,4.264441562803662,4.602401450431512,2100
85,2002-11-19,4.411913871765137,4.411913871765137,4.411913871765137,4.411913871765137,100
86,2002-11-20,4.411913871765137,4.411913871765137,4.411913871765137,4.411913871765137,100
87,2002-11-21,4.436493873596191,4.4549281881237555,4.080099665426849,4.387336092194005,6000
88,2002-11-22,4.313599109649658,4.442638423045443,4.313599109649658,4.442638423045443,6300
89,2002-11-25,4.33817720413208,4.368900956172628,4.33817720413208,4.33817720413208,12600
90,2002-11-26,4.375044822692871,4.448781464052069,4.295163314718724,4.3135976215602065,6400
91,2002-11-27,4.381191253662109,4.381191253662109,4.375046384853063,4.375046384853063,1400
92,2002-11-29,4.307455062866211,4.381191738717544,4.301310193376848,4.381191738717544,6900
93,2002-12-02,4.307455062866211,4.307455062866211,4.307455062866211,4.307455062866211,300
94,2002-12-03,4.307455062866211,4.307455062866211,4.301310193376848,4.301310193376848,3800
95,2002-12-04,4.239863395690918,4.307455501946389,4.239863395690918,4.307455501946389,10100
96,2002-12-05,4.301310062408447,4.301310062408447,4.301310062408447,4.301310062408447,1000
97,2002-12-06,4.301310062408447,4.3074549317107085,4.301310062408447,4.3074549317107085,2300
98,2002-12-09,4.301310062408447,4.491796615726116,4.209139073898996,4.301310062408447,10200
99,2002-12-10,4.209138870239258,4.319744168300345,4.209138870239258,4.233717760252059,22500
100,2002-12-11,4.209138870239258,4.209138870239258,4.209138870239258,4.209138870239258,0
101,2002-12-12,4.209138870239258,4.209138870239258,4.209138870239258,4.209138870239258,0
102,2002-12-13,4.209138870239258,4.209138870239258,4.209138870239258,4.209138870239258,0
103,2002-12-16,4.104678153991699,4.129257042284793,3.8404549583392074,4.129257042284793,5000
104,2002-12-17,4.086244106292725,4.159980770667089,4.05552034963501,4.129257014009375,4800
105,2002-12-18,4.301310062408447,4.3074549317107085,4.135402400292833,4.135402400292833,9000
106,2002-12-19,4.1476922035217285,4.282876116789035,4.1476922035217285,4.282876116789035,500
